5.715151515,5.96,4.966666667,5.18
5.715151515,6.516666667000001,6.766666667000001,4.083333333
5.715151515,5.96,6.2,6.34
5.715151515,6.1333333329999995,6.2,4.8
5.715151515,4.383333333,6.0,2.9666666669999997
5.715151515,4.383333333,4.566666667,5.25
5.715151515,3.62,4.6,5.1
5.715151515,5.96,3.766666667,4.633333333
5.715151515,6.14,6.033333333,5.62
5.715151515,4.383333333,6.0,4.45
5.715151515,3.6,5.133333333,5.45
5.715151515,5.96,3.833333333,4.76
5.715151515,6.14,5.233333333,6.65
5.715151515,5.3,6.1333333329999995,5.52
5.715151515,6.183333332999999,6.7,4.916666667
5.715151515,5.166666667,5.6,1.5
5.715151515,6.516666667000001,6.5,6.025
5.715151515,5.166666667,4.35,3.58
5.715151515,4.383333333,5.05,3.34
5.715151515,5.96,3.7,4.55
5.715151515,6.1333333329999995,5.733333332999999,5.46
5.715151515,4.02,6.333333333,1.88
5.715151515,2.46,0.36666666700000006,0.925
5.715151515,3.6,3.633333333,4.42
5.715151515,6.0,5.066666667,5.416666667
5.715151515,5.333333333,5.266666667,3.44
5.715151515,6.516666667000001,3.0,5.34
5.715151515,6.0,5.066666667,4.54
5.715151515,5.3,5.233333333,4.683333333
5.715151515,4.38,6.6,1.3
5.715151515,3.933333333,3.7,4.08
5.715151515,5.96,3.7,4.12
5.715151515,5.6333333329999995,4.866666667,5.62
5.715151515,5.96,4.3,4.266666667
5.715151515,4.683333333,5.833333333,5.2
5.715151515,6.166666667,3.7,5.65
5.715151515,4.683333333,4.3,4.06
5.715151515,5.216666667,6.666666667,6.2
5.715151515,0.38333333299999994,0.0,0.3
5.715151515,5.333333333,5.766666667000001,6.24
5.715151515,6.183333332999999,6.933333332999999,5.28
5.715151515,4.766666667,3.066666667,2.9
5.715151515,5.6333333329999995,3.4666666669999997,5.7
5.715151515,5.166666667,4.35,4.0
5.715151515,5.08,6.0,4.86
5.715151515,5.166666667,3.2,4.883333333
5.715151515,0.38333333299999994,2.366666667,0.7666666670000001
5.715151515,4.683333333,5.55,5.22
5.715151515,3.933333333,6.2,4.06
5.715151515,5.6166666670000005,5.9,5.46
5.715151515,5.166666667,5.8,4.55
5.715151515,5.066666667,5.1,0.025
5.715151515,5.216666667,4.633333333,6.183333332999999
5.715151515,4.383333333,4.566666667,4.54
5.715151515,4.683333333,5.833333333,4.96
5.715151515,5.6166666670000005,6.5,6.96
5.715151515,5.08,6.0,6.16
5.715151515,6.1333333329999995,4.9,7.0
5.715151515,6.166666667,3.7,5.84
5.715151515,4.02,6.75,5.183333333
5.715151515,5.04,5.7,3.983333333
5.715151515,4.766666667,4.833333333,5.46
5.715151515,2.46,2.066666667,0.92
5.715151515,5.04,3.933333333,4.54
5.715151515,6.0,3.333333333,4.28
5.715151515,4.683333333,4.3,5.25
5.715151515,5.6333333329999995,2.5,4.18
5.715151515,5.066666667,6.1,6.26
5.715151515,2.46,2.066666667,1.1
5.715151515,5.166666667,3.4666666669999997,5.68
5.715151515,6.14,4.566666667,5.32
5.715151515,6.516666667000001,6.766666667000001,4.32
5.715151515,4.766666667,4.7,5.06
