3.333333333,4.733333333,2.9666666669999997,2.925
3.333333333,4.28,5.275,4.05
3.333333333,4.72,3.3,3.775
3.333333333,3.833333333,3.54,3.25
3.333333333,1.46,3.5,3.2
3.333333333,4.34,4.24,5.975
3.333333333,1.42,3.3,5.1
3.333333333,4.34,4.375,4.075
3.333333333,4.78,3.075,3.175
3.333333333,5.366666667,2.325,4.25
3.333333333,2.66,1.88,3.833333333
3.333333333,4.0,3.775,5.466666667
3.333333333,3.833333333,3.05,2.3
3.333333333,1.5,3.2,3.675
3.333333333,4.78,3.075,3.95
3.333333333,2.6,4.58,2.075
3.333333333,3.66,5.8,5.466666667
3.333333333,4.72,5.375,4.85
3.333333333,2.6,4.725,4.2
3.333333333,3.66,4.92,4.325
3.333333333,1.5,3.6,2.666666667
3.333333333,4.0,3.275,2.05
3.333333333,2.66,3.025,3.633333333
3.333333333,4.8,2.35,3.425
3.333333333,4.44,3.5,5.05
3.333333333,4.44,2.9,3.525
3.333333333,1.46,2.066666667,1.525
3.333333333,3.84,3.95,3.85
3.333333333,4.44,4.15,3.675
3.333333333,2.733333333,1.8333333330000001,3.275
3.333333333,4.72,5.775,5.55
3.333333333,1.42,2.68,3.6
3.333333333,4.34,4.24,4.6
3.333333333,4.44,3.1,2.625
3.333333333,1.5,2.925,4.325
3.333333333,4.48,4.275,4.125
3.333333333,3.66,5.8,4.95
3.333333333,3.86,2.875,4.025
3.333333333,5.366666667,2.325,4.9
3.333333333,2.72,3.875,4.533333333
3.333333333,5.366666667,5.025,3.5333333330000003
3.333333333,4.78,4.825,5.975
3.333333333,3.9666666669999997,4.2,4.725
3.333333333,3.333333333,3.125,4.85
3.333333333,2.6,4.725,6.175
3.333333333,4.28,3.7,4.3
3.333333333,4.48,2.975,3.55
3.333333333,4.0,3.72,4.1
3.333333333,4.44,3.1,3.6
3.333333333,4.733333333,3.8,4.875
3.333333333,3.74,3.38,3.625
3.333333333,2.6,4.54,4.125
3.333333333,3.86,4.425,4.75
3.333333333,3.74,3.7,6.0
3.333333333,3.3,5.12,5.25
3.333333333,1.46,4.45,5.6
3.333333333,3.74,3.2,2.475
3.333333333,3.333333333,3.9,1.8
3.333333333,3.44,3.175,4.875
3.333333333,1.42,4.8,2.875
3.333333333,2.66,1.88,3.975
3.333333333,2.733333333,3.0,2.875
3.333333333,3.9666666669999997,4.06,3.825
3.333333333,4.8,2.675,3.15
3.333333333,2.733333333,3.0,3.525
3.333333333,3.2166666669999997,2.72,3.55
3.333333333,3.86,4.92,5.375
3.333333333,4.0,4.15,3.94
3.333333333,3.86,4.92,2.85
3.333333333,3.44,4.525,4.825
3.333333333,4.8,2.675,3.125
3.333333333,4.48,4.775,3.85
3.333333333,4.0,3.775,2.275
3.333333333,3.84,3.95,3.725
3.333333333,4.0,1.875,3.125
3.333333333,3.9666666669999997,4.3,6.0
