6.12,6.3833333329999995,5.533333333,4.95
6.12,6.1,0.9,2.625
6.12,5.516666667000001,5.95,6.8666666670000005
6.12,5.26,5.933333332999999,5.25
6.12,5.8,6.666666667,4.575
6.12,5.8,6.466666667,4.675
6.12,5.28,4.3,3.575
6.12,6.3833333329999995,3.0333333330000003,3.94
6.12,5.516666667000001,5.95,5.75
6.12,5.8,5.433333332999999,6.1
6.12,5.38,2.4666666669999997,4.975
6.12,3.4,3.725,5.675
6.12,5.2,6.733333332999999,6.2
6.12,5.14,5.366666667,4.575
6.12,6.3,3.575,5.35
6.12,6.94,3.866666667,2.85
6.12,6.1,4.633333333,5.5
6.12,6.3,5.4,5.85
6.12,6.08,3.95,4.0
6.12,3.4,5.233333333,4.6
6.12,4.333333333,6.166666667,6.075
6.12,5.46,4.233333333,6.15
6.12,3.34,4.233333333,3.25
6.12,5.38,3.8,5.5
6.12,5.6,4.266666667,4.625
6.12,5.35,4.366666667,5.65
6.12,5.28,3.2,0.05
6.12,5.6,5.8,4.425
6.12,5.14,6.0,3.666666667
6.12,6.1,4.633333333,6.2
6.12,5.38,2.833333333,5.15
6.12,3.4,3.725,5.54
6.12,4.666666667,4.8,4.125
6.12,3.4,5.233333333,3.625
6.12,6.125,3.6,3.425
6.12,6.08,6.1333333329999995,3.05
6.12,6.125,7.0,4.625
6.12,4.616666667,5.575,4.8
6.12,3.416666667,5.333333333,4.4
6.12,5.35,4.366666667,4.533333333
6.12,6.3,4.725,4.225
6.12,5.06,4.6,3.875
6.12,4.666666667,3.5,3.175
6.12,6.94,3.866666667,4.225
6.12,6.3833333329999995,5.533333333,3.625
6.12,6.6,2.5,4.62
6.12,3.416666667,4.533333333,5.1
6.12,5.416666667,5.1,6.375
6.12,5.38,2.9666666669999997,5.925
6.12,4.616666667,6.45,4.675
6.12,6.94,6.466666667,6.425
6.12,4.333333333,4.766666667,3.375
6.12,4.616666667,5.7,6.0
6.12,5.8,5.433333332999999,5.725
6.12,6.125,4.45,2.575
6.12,6.6,4.9,1.875
6.12,6.3833333329999995,2.8,4.1
6.12,5.26,4.966666667,5.625
6.12,5.38,2.833333333,5.425
6.12,5.8,6.666666667,5.5
6.12,4.983333333,4.175,4.94
6.12,5.42,3.3,4.525
6.12,3.34,4.3,5.9
6.12,4.983333333,4.2,4.75
6.12,5.6,4.433333333,5.075
6.12,5.416666667,4.033333333,3.7
6.12,4.666666667,4.8,5.05
6.12,5.82,5.0,3.725
6.12,4.333333333,5.033333333,2.225
6.12,3.34,2.233333333,3.8
6.12,6.6,4.9,5.25
6.12,5.2,5.075,4.475
6.12,6.1,5.95,6.225
6.12,5.42,3.8,4.2
